nid,x_mm,y_mm,z_mm,ix,iy,iz
1993,-44.5,2.3,0.0,30,8,2
1994,-44.5,2.3,0.5,30,8,3
1995,-44.5,2.3,1.0,30,8,4
1996,-44.5,3.45,-1.0,30,9,0
1997,-44.5,3.45,-0.5,30,9,1
1998,-44.5,3.45,0.0,30,9,2
1999,-44.5,3.45,0.5,30,9,3
2000,-44.5,3.45,1.0,30,9,4
2001,-44.5,4.6,-1.0,30,10,0
2002,-44.5,4.6,-0.5,30,10,1
2003,-44.5,4.6,0.0,30,10,2
2004,-44.5,4.6,0.5,30,10,3
2005,-44.5,4.6,1.0,30,10,4
2006,-44.5,5.75,-1.0,30,11,0
2007,-44.5,5.75,-0.5,30,11,1
2008,-44.5,5.75,0.0,30,11,2
2009,-44.5,5.75,0.5,30,11,3
2010,-44.5,5.75,1.0,30,11,4
2011,-44.5,6.9,-1.0,30,12,0
2012,-44.5,6.9,-0.5,30,12,1
2013,-44.5,6.9,0.0,30,12,2
2014,-44.5,6.9,0.5,30,12,3
2015,-44.5,6.9,1.0,30,12,4
2016,-42.75,-6.6296875,-1.0,31,0,0
2017,-42.75,-6.6296875,-0.5,31,0,1
2018,-42.75,-6.6296875,0.0,31,0,2
2019,-42.75,-6.6296875,0.5,31,0,3
2020,-42.75,-6.6296875,1.0,31,0,4
2021,-42.75,-5.524739583333334,-1.0,31,1,0
2022,-42.75,-5.524739583333334,-0.5,31,1,1
2023,-42.75,-5.524739583333334,0.0,31,1,2
2024,-42.75,-5.524739583333334,0.5,31,1,3
2025,-42.75,-5.524739583333334,1.0,31,1,4
2026,-42.75,-4.419791666666668,-1.0,31,2,0
2027,-42.75,-4.419791666666668,-0.5,31,2,1
2028,-42.75,-4.419791666666668,0.0,31,2,2
2029,-42.75,-4.419791666666668,0.5,31,2,3
2030,-42.75,-4.419791666666668,1.0,31,2,4
2031,-42.75,-3.31484375,-1.0,31,3,0
2032,-42.75,-3.31484375,-0.5,31,3,1
2033,-42.75,-3.31484375,0.0,31,3,2
2034,-42.75,-3.31484375,0.5,31,3,3
2035,-42.75,-3.31484375,1.0,31,3,4
2036,-42.75,-2.209895833333334,-1.0,31,4,0
2037,-42.75,-2.209895833333334,-0.5,31,4,1
2038,-42.75,-2.209895833333334,0.0,31,4,2
2039,-42.75,-2.209895833333334,0.5,31,4,3
2040,-42.75,-2.209895833333334,1.0,31,4,4
2041,-42.75,-1.1049479166666671,-1.0,31,5,0
2042,-42.75,-1.1049479166666671,-0.5,31,5,1
2043,-42.75,-1.1049479166666671,0.0,31,5,2
2044,-42.75,-1.1049479166666671,0.5,31,5,3
2045,-42.75,-1.1049479166666671,1.0,31,5,4
2046,-42.75,0.0,-1.0,31,6,0
2047,-42.75,0.0,-0.5,31,6,1
2048,-42.75,0.0,0.0,31,6,2
2049,-42.75,0.0,0.5,31,6,3
2050,-42.75,0.0,1.0,31,6,4
2051,-42.75,1.1049479166666658,-1.0,31,7,0
2052,-42.75,1.1049479166666658,-0.5,31,7,1
2053,-42.75,1.1049479166666658,0.0,31,7,2
2054,-42.75,1.1049479166666658,0.5,31,7,3
2055,-42.75,1.1049479166666658,1.0,31,7,4
2056,-42.75,2.209895833333333,-1.0,31,8,0
2057,-42.75,2.209895833333333,-0.5,31,8,1
2058,-42.75,2.209895833333333,0.0,31,8,2
2059,-42.75,2.209895833333333,0.5,31,8,3
2060,-42.75,2.209895833333333,1.0,31,8,4
2061,-42.75,3.31484375,-1.0,31,9,0
2062,-42.75,3.31484375,-0.5,31,9,1
2063,-42.75,3.31484375,0.0,31,9,2
2064,-42.75,3.31484375,0.5,31,9,3
2065,-42.75,3.31484375,1.0,31,9,4
2066,-42.75,4.419791666666666,-1.0,31,10,0
2067,-42.75,4.419791666666666,-0.5,31,10,1
2068,-42.75,4.419791666666666,0.0,31,10,2
2069,-42.75,4.419791666666666,0.5,31,10,3
2070,-42.75,4.419791666666666,1.0,31,10,4
2071,-42.75,5.524739583333333,-1.0,31,11,0
2072,-42.75,5.524739583333333,-0.5,31,11,1
2073,-42.75,5.524739583333333,0.0,31,11,2
2074,-42.75,5.524739583333333,0.5,31,11,3
2075,-42.75,5.524739583333333,1.0,31,11,4
2076,-42.75,6.6296875,-1.0,31,12,0
2077,-42.75,6.6296875,-0.5,31,12,1
2078,-42.75,6.6296875,0.0,31,12,2
2079,-42.75,6.6296875,0.5,31,12,3
2080,-42.75,6.6296875,1.0,31,12,4
2081,-41.0,-6.425,-1.0,32,0,0
2082,-41.0,-6.425,-0.5,32,0,1
2083,-41.0,-6.425,0.0,32,0,2
2084,-41.0,-6.425,0.5,32,0,3
2085,-41.0,-6.425,1.0,32,0,4
2086,-41.0,-5.354166666666667,-1.0,32,1,0
2087,-41.0,-5.354166666666667,-0.5,32,1,1
2088,-41.0,-5.354166666666667,0.0,32,1,2
2089,-41.0,-5.354166666666667,0.5,32,1,3
2090,-41.0,-5.354166666666667,1.0,32,1,4
2091,-41.0,-4.283333333333334,-1.0,32,2,0
2092,-41.0,-4.283333333333334,-0.5,32,2,1
2093,-41.0,-4.283333333333334,0.0,32,2,2
2094,-41.0,-4.283333333333334,0.5,32,2,3
2095,-41.0,-4.283333333333334,1.0,32,2,4
2096,-41.0,-3.2125,-1.0,32,3,0
2097,-41.0,-3.2125,-0.5,32,3,1
2098,-41.0,-3.2125,0.0,32,3,2
2099,-41.0,-3.2125,0.5,32,3,3
2100,-41.0,-3.2125,1.0,32,3,4
2101,-41.0,-2.141666666666667,-1.0,32,4,0
2102,-41.0,-2.141666666666667,-0.5,32,4,1
2103,-41.0,-2.141666666666667,0.0,32,4,2
2104,-41.0,-2.141666666666667,0.5,32,4,3
2105,-41.0,-2.141666666666667,1.0,32,4,4
2106,-41.0,-1.0708333333333337,-1.0,32,5,0
2107,-41.0,-1.0708333333333337,-0.5,32,5,1
2108,-41.0,-1.0708333333333337,0.0,32,5,2
2109,-41.0,-1.0708333333333337,0.5,32,5,3
2110,-41.0,-1.0708333333333337,1.0,32,5,4
2111,-41.0,0.0,-1.0,32,6,0
2112,-41.0,0.0,-0.5,32,6,1
2113,-41.0,0.0,0.0,32,6,2
2114,-41.0,0.0,0.5,32,6,3
2115,-41.0,0.0,1.0,32,6,4
2116,-41.0,1.0708333333333324,-1.0,32,7,0
2117,-41.0,1.0708333333333324,-0.5,32,7,1
2118,-41.0,1.0708333333333324,0.0,32,7,2
2119,-41.0,1.0708333333333324,0.5,32,7,3
2120,-41.0,1.0708333333333324,1.0,32,7,4
2121,-41.0,2.141666666666666,-1.0,32,8,0
2122,-41.0,2.141666666666666,-0.5,32,8,1
2123,-41.0,2.141666666666666,0.0,32,8,2
2124,-41.0,2.141666666666666,0.5,32,8,3
2125,-41.0,2.141666666666666,1.0,32,8,4
2126,-41.0,3.2125,-1.0,32,9,0
2127,-41.0,3.2125,-0.5,32,9,1
2128,-41.0,3.2125,0.0,32,9,2
2129,-41.0,3.2125,0.5,32,9,3
2130,-41.0,3.2125,1.0,32,9,4
2131,-41.0,4.283333333333332,-1.0,32,10,0
2132,-41.0,4.283333333333332,-0.5,32,10,1
2133,-41.0,4.283333333333332,0.0,32,10,2
2134,-41.0,4.283333333333332,0.5,32,10,3
2135,-41.0,4.283333333333332,1.0,32,10,4
2136,-41.0,5.354166666666666,-1.0,32,11,0
2137,-41.0,5.354166666666666,-0.5,32,11,1
2138,-41.0,5.354166666666666,0.0,32,11,2
2139,-41.0,5.354166666666666,0.5,32,11,3
2140,-41.0,5.354166666666666,1.0,32,11,4
2141,-41.0,6.425,-1.0,32,12,0
2142,-41.0,6.425,-0.5,32,12,1
2143,-41.0,6.425,0.0,32,12,2
2144,-41.0,6.425,0.5,32,12,3
2145,-41.0,6.425,1.0,32,12,4
2146,-39.25,-6.2953125,-1.0,33,0,0
2147,-39.25,-6.2953125,-0.5,33,0,1
2148,-39.25,-6.2953125,0.0,33,0,2
2149,-39.25,-6.2953125,0.5,33,0,3
2150,-39.25,-6.2953125,1.0,33,0,4
2151,-39.25,-5.24609375,-1.0,33,1,0
2152,-39.25,-5.24609375,-0.5,33,1,1
2153,-39.25,-5.24609375,0.0,33,1,2
2154,-39.25,-5.24609375,0.5,33,1,3
2155,-39.25,-5.24609375,1.0,33,1,4
2156,-39.25,-4.196875,-1.0,33,2,0
2157,-39.25,-4.196875,-0.5,33,2,1
2158,-39.25,-4.196875,0.0,33,2,2
2159,-39.25,-4.196875,0.5,33,2,3
2160,-39.25,-4.196875,1.0,33,2,4
2161,-39.25,-3.14765625,-1.0,33,3,0
2162,-39.25,-3.14765625,-0.5,33,3,1
2163,-39.25,-3.14765625,0.0,33,3,2
2164,-39.25,-3.14765625,0.5,33,3,3
2165,-39.25,-3.14765625,1.0,33,3,4
2166,-39.25,-2.0984375,-1.0,33,4,0
2167,-39.25,-2.0984375,-0.5,33,4,1
2168,-39.25,-2.0984375,0.0,33,4,2
2169,-39.25,-2.0984375,0.5,33,4,3
2170,-39.25,-2.0984375,1.0,33,4,4
2171,-39.25,-1.0492187500000003,-1.0,33,5,0
2172,-39.25,-1.0492187500000003,-0.5,33,5,1
2173,-39.25,-1.0492187500000003,0.0,33,5,2
2174,-39.25,-1.0492187500000003,0.5,33,5,3
2175,-39.25,-1.0492187500000003,1.0,33,5,4
2176,-39.25,0.0,-1.0,33,6,0
2177,-39.25,0.0,-0.5,33,6,1
2178,-39.25,0.0,0.0,33,6,2
2179,-39.25,0.0,0.5,33,6,3
2180,-39.25,0.0,1.0,33,6,4
2181,-39.25,1.049218749999999,-1.0,33,7,0
2182,-39.25,1.049218749999999,-0.5,33,7,1
2183,-39.25,1.049218749999999,0.0,33,7,2
2184,-39.25,1.049218749999999,0.5,33,7,3
2185,-39.25,1.049218749999999,1.0,33,7,4
2186,-39.25,2.0984374999999993,-1.0,33,8,0
2187,-39.25,2.0984374999999993,-0.5,33,8,1
2188,-39.25,2.0984374999999993,0.0,33,8,2
2189,-39.25,2.0984374999999993,0.5,33,8,3
2190,-39.25,2.0984374999999993,1.0,33,8,4
2191,-39.25,3.14765625,-1.0,33,9,0
2192,-39.25,3.14765625,-0.5,33,9,1
2193,-39.25,3.14765625,0.0,33,9,2
2194,-39.25,3.14765625,0.5,33,9,3
2195,-39.25,3.14765625,1.0,33,9,4
2196,-39.25,4.196874999999999,-1.0,33,10,0
2197,-39.25,4.196874999999999,-0.5,33,10,1
2198,-39.25,4.196874999999999,0.0,33,10,2
2199,-39.25,4.196874999999999,0.5,33,10,3
2200,-39.25,4.196874999999999,1.0,33,10,4
2201,-39.25,5.246093749999999,-1.0,33,11,0
2202,-39.25,5.246093749999999,-0.5,33,11,1
2203,-39.25,5.246093749999999,0.0,33,11,2
2204,-39.25,5.246093749999999,0.5,33,11,3
2205,-39.25,5.246093749999999,1.0,33,11,4
2206,-39.25,6.2953125,-1.0,33,12,0
2207,-39.25,6.2953125,-0.5,33,12,1
2208,-39.25,6.2953125,0.0,33,12,2
2209,-39.25,6.2953125,0.5,33,12,3
2210,-39.25,6.2953125,1.0,33,12,4
2211,-37.5,-6.25,-1.0,34,0,0
2212,-37.5,-6.25,-0.5,34,0,1
2213,-37.5,-6.25,0.0,34,0,2
2214,-37.5,-6.25,0.5,34,0,3
2215,-37.5,-6.25,1.0,34,0,4
2216,-37.5,-5.208333333333334,-1.0,34,1,0
2217,-37.5,-5.208333333333334,-0.5,34,1,1
2218,-37.5,-5.208333333333334,0.0,34,1,2
2219,-37.5,-5.208333333333334,0.5,34,1,3
2220,-37.5,-5.208333333333334,1.0,34,1,4
2221,-37.5,-4.166666666666667,-1.0,34,2,0
2222,-37.5,-4.166666666666667,-0.5,34,2,1
2223,-37.5,-4.166666666666667,0.0,34,2,2
2224,-37.5,-4.166666666666667,0.5,34,2,3
2225,-37.5,-4.166666666666667,1.0,34,2,4
2226,-37.5,-3.125,-1.0,34,3,0
2227,-37.5,-3.125,-0.5,34,3,1
2228,-37.5,-3.125,0.0,34,3,2
2229,-37.5,-3.125,0.5,34,3,3
2230,-37.5,-3.125,1.0,34,3,4
2231,-37.5,-2.0833333333333335,-1.0,34,4,0
2232,-37.5,-2.0833333333333335,-0.5,34,4,1
2233,-37.5,-2.0833333333333335,0.0,34,4,2
2234,-37.5,-2.0833333333333335,0.5,34,4,3
2235,-37.5,-2.0833333333333335,1.0,34,4,4
2236,-37.5,-1.0416666666666672,-1.0,34,5,0
2237,-37.5,-1.0416666666666672,-0.5,34,5,1
2238,-37.5,-1.0416666666666672,0.0,34,5,2
2239,-37.5,-1.0416666666666672,0.5,34,5,3
2240,-37.5,-1.0416666666666672,1.0,34,5,4
2241,-37.5,0.0,-1.0,34,6,0
2242,-37.5,0.0,-0.5,34,6,1
2243,-37.5,0.0,0.0,34,6,2
2244,-37.5,0.0,0.5,34,6,3
2245,-37.5,0.0,1.0,34,6,4
2246,-37.5,1.0416666666666656,-1.0,34,7,0
2247,-37.5,1.0416666666666656,-0.5,34,7,1
2248,-37.5,1.0416666666666656,0.0,34,7,2
2249,-37.5,1.0416666666666656,0.5,34,7,3
2250,-37.5,1.0416666666666656,1.0,34,7,4
2251,-37.5,2.083333333333333,-1.0,34,8,0
2252,-37.5,2.083333333333333,-0.5,34,8,1
2253,-37.5,2.083333333333333,0.0,34,8,2
2254,-37.5,2.083333333333333,0.5,34,8,3
2255,-37.5,2.083333333333333,1.0,34,8,4
2256,-37.5,3.125,-1.0,34,9,0
2257,-37.5,3.125,-0.5,34,9,1
2258,-37.5,3.125,0.0,34,9,2
2259,-37.5,3.125,0.5,34,9,3
2260,-37.5,3.125,1.0,34,9,4
2261,-37.5,4.166666666666666,-1.0,34,10,0
2262,-37.5,4.166666666666666,-0.5,34,10,1
2263,-37.5,4.166666666666666,0.0,34,10,2
2264,-37.5,4.166666666666666,0.5,34,10,3
2265,-37.5,4.166666666666666,1.0,34,10,4
2266,-37.5,5.208333333333333,-1.0,34,11,0
2267,-37.5,5.208333333333333,-0.5,34,11,1
2268,-37.5,5.208333333333333,0.0,34,11,2
2269,-37.5,5.208333333333333,0.5,34,11,3
2270,-37.5,5.208333333333333,1.0,34,11,4
2271,-37.5,6.25,-1.0,34,12,0
2272,-37.5,6.25,-0.5,34,12,1
2273,-37.5,6.25,0.0,34,12,2
2274,-37.5,6.25,0.5,34,12,3
2275,-37.5,6.25,1.0,34,12,4
2276,-35.625,-6.25,-1.0,35,0,0
2277,-35.625,-6.25,-0.5,35,0,1
2278,-35.625,-6.25,0.0,35,0,2
2279,-35.625,-6.25,0.5,35,0,3
2280,-35.625,-6.25,1.0,35,0,4
2281,-35.625,-5.208333333333334,-1.0,35,1,0
2282,-35.625,-5.208333333333334,-0.5,35,1,1
2283,-35.625,-5.208333333333334,0.0,35,1,2
2284,-35.625,-5.208333333333334,0.5,35,1,3
2285,-35.625,-5.208333333333334,1.0,35,1,4
2286,-35.625,-4.166666666666667,-1.0,35,2,0
2287,-35.625,-4.166666666666667,-0.5,35,2,1
2288,-35.625,-4.166666666666667,0.0,35,2,2
2289,-35.625,-4.166666666666667,0.5,35,2,3
2290,-35.625,-4.166666666666667,1.0,35,2,4
2291,-35.625,-3.125,-1.0,35,3,0
2292,-35.625,-3.125,-0.5,35,3,1
2293,-35.625,-3.125,0.0,35,3,2
2294,-35.625,-3.125,0.5,35,3,3
2295,-35.625,-3.125,1.0,35,3,4
2296,-35.625,-2.0833333333333335,-1.0,35,4,0
2297,-35.625,-2.0833333333333335,-0.5,35,4,1
2298,-35.625,-2.0833333333333335,0.0,35,4,2
2299,-35.625,-2.0833333333333335,0.5,35,4,3
2300,-35.625,-2.0833333333333335,1.0,35,4,4
2301,-35.625,-1.0416666666666672,-1.0,35,5,0
2302,-35.625,-1.0416666666666672,-0.5,35,5,1
2303,-35.625,-1.0416666666666672,0.0,35,5,2
2304,-35.625,-1.0416666666666672,0.5,35,5,3
2305,-35.625,-1.0416666666666672,1.0,35,5,4
2306,-35.625,0.0,-1.0,35,6,0
2307,-35.625,0.0,-0.5,35,6,1
2308,-35.625,0.0,0.0,35,6,2
2309,-35.625,0.0,0.5,35,6,3
2310,-35.625,0.0,1.0,35,6,4
2311,-35.625,1.0416666666666656,-1.0,35,7,0
2312,-35.625,1.0416666666666656,-0.5,35,7,1
2313,-35.625,1.0416666666666656,0.0,35,7,2
2314,-35.625,1.0416666666666656,0.5,35,7,3
2315,-35.625,1.0416666666666656,1.0,35,7,4
2316,-35.625,2.083333333333333,-1.0,35,8,0
2317,-35.625,2.083333333333333,-0.5,35,8,1
2318,-35.625,2.083333333333333,0.0,35,8,2
2319,-35.625,2.083333333333333,0.5,35,8,3
2320,-35.625,2.083333333333333,1.0,35,8,4
2321,-35.625,3.125,-1.0,35,9,0
2322,-35.625,3.125,-0.5,35,9,1
2323,-35.625,3.125,0.0,35,9,2
2324,-35.625,3.125,0.5,35,9,3
2325,-35.625,3.125,1.0,35,9,4
2326,-35.625,4.166666666666666,-1.0,35,10,0
2327,-35.625,4.166666666666666,-0.5,35,10,1
2328,-35.625,4.166666666666666,0.0,35,10,2
2329,-35.625,4.166666666666666,0.5,35,10,3
2330,-35.625,4.166666666666666,1.0,35,10,4
2331,-35.625,5.208333333333333,-1.0,35,11,0
2332,-35.625,5.208333333333333,-0.5,35,11,1
2333,-35.625,5.208333333333333,0.0,35,11,2
2334,-35.625,5.208333333333333,0.5,35,11,3
2335,-35.625,5.208333333333333,1.0,35,11,4
2336,-35.625,6.25,-1.0,35,12,0
2337,-35.625,6.25,-0.5,35,12,1
2338,-35.625,6.25,0.0,35,12,2
2339,-35.625,6.25,0.5,35,12,3
2340,-35.625,6.25,1.0,35,12,4
2341,-33.75,-6.25,-1.0,36,0,0
2342,-33.75,-6.25,-0.5,36,0,1
2343,-33.75,-6.25,0.0,36,0,2
2344,-33.75,-6.25,0.5,36,0,3
2345,-33.75,-6.25,1.0,36,0,4
2346,-33.75,-5.208333333333334,-1.0,36,1,0
2347,-33.75,-5.208333333333334,-0.5,36,1,1
2348,-33.75,-5.208333333333334,0.0,36,1,2
2349,-33.75,-5.208333333333334,0.5,36,1,3
2350,-33.75,-5.208333333333334,1.0,36,1,4
2351,-33.75,-4.166666666666667,-1.0,36,2,0
2352,-33.75,-4.166666666666667,-0.5,36,2,1
2353,-33.75,-4.166666666666667,0.0,36,2,2
2354,-33.75,-4.166666666666667,0.5,36,2,3
2355,-33.75,-4.166666666666667,1.0,36,2,4
2356,-33.75,-3.125,-1.0,36,3,0
2357,-33.75,-3.125,-0.5,36,3,1
2358,-33.75,-3.125,0.0,36,3,2
2359,-33.75,-3.125,0.5,36,3,3
2360,-33.75,-3.125,1.0,36,3,4
2361,-33.75,-2.0833333333333335,-1.0,36,4,0
2362,-33.75,-2.0833333333333335,-0.5,36,4,1
2363,-33.75,-2.0833333333333335,0.0,36,4,2
2364,-33.75,-2.0833333333333335,0.5,36,4,3
2365,-33.75,-2.0833333333333335,1.0,36,4,4
2366,-33.75,-1.0416666666666672,-1.0,36,5,0
2367,-33.75,-1.0416666666666672,-0.5,36,5,1
2368,-33.75,-1.0416666666666672,0.0,36,5,2
2369,-33.75,-1.0416666666666672,0.5,36,5,3
2370,-33.75,-1.0416666666666672,1.0,36,5,4
2371,-33.75,0.0,-1.0,36,6,0
2372,-33.75,0.0,-0.5,36,6,1
2373,-33.75,0.0,0.0,36,6,2
2374,-33.75,0.0,0.5,36,6,3
2375,-33.75,0.0,1.0,36,6,4
2376,-33.75,1.0416666666666656,-1.0,36,7,0
2377,-33.75,1.0416666666666656,-0.5,36,7,1
2378,-33.75,1.0416666666666656,0.0,36,7,2
2379,-33.75,1.0416666666666656,0.5,36,7,3
2380,-33.75,1.0416666666666656,1.0,36,7,4
2381,-33.75,2.083333333333333,-1.0,36,8,0
2382,-33.75,2.083333333333333,-0.5,36,8,1
2383,-33.75,2.083333333333333,0.0,36,8,2
2384,-33.75,2.083333333333333,0.5,36,8,3
2385,-33.75,2.083333333333333,1.0,36,8,4
2386,-33.75,3.125,-1.0,36,9,0
2387,-33.75,3.125,-0.5,36,9,1
2388,-33.75,3.125,0.0,36,9,2
2389,-33.75,3.125,0.5,36,9,3
2390,-33.75,3.125,1.0,36,9,4
2391,-33.75,4.166666666666666,-1.0,36,10,0
2392,-33.75,4.166666666666666,-0.5,36,10,1
2393,-33.75,4.166666666666666,0.0,36,10,2
2394,-33.75,4.166666666666666,0.5,36,10,3
2395,-33.75,4.166666666666666,1.0,36,10,4
2396,-33.75,5.208333333333333,-1.0,36,11,0
2397,-33.75,5.208333333333333,-0.5,36,11,1
2398,-33.75,5.208333333333333,0.0,36,11,2
2399,-33.75,5.208333333333333,0.5,36,11,3
2400,-33.75,5.208333333333333,1.0,36,11,4
2401,-33.75,6.25,-1.0,36,12,0
2402,-33.75,6.25,-0.5,36,12,1
2403,-33.75,6.25,0.0,36,12,2
2404,-33.75,6.25,0.5,36,12,3
2405,-33.75,6.25,1.0,36,12,4
2406,-31.875,-6.25,-1.0,37,0,0
2407,-31.875,-6.25,-0.5,37,0,1
2408,-31.875,-6.25,0.0,37,0,2
2409,-31.875,-6.25,0.5,37,0,3
2410,-31.875,-6.25,1.0,37,0,4
2411,-31.875,-5.208333333333334,-1.0,37,1,0
2412,-31.875,-5.208333333333334,-0.5,37,1,1
2413,-31.875,-5.208333333333334,0.0,37,1,2
2414,-31.875,-5.208333333333334,0.5,37,1,3
2415,-31.875,-5.208333333333334,1.0,37,1,4
2416,-31.875,-4.166666666666667,-1.0,37,2,0
2417,-31.875,-4.166666666666667,-0.5,37,2,1
2418,-31.875,-4.166666666666667,0.0,37,2,2
2419,-31.875,-4.166666666666667,0.5,37,2,3
2420,-31.875,-4.166666666666667,1.0,37,2,4
2421,-31.875,-3.125,-1.0,37,3,0
2422,-31.875,-3.125,-0.5,37,3,1
2423,-31.875,-3.125,0.0,37,3,2
2424,-31.875,-3.125,0.5,37,3,3
2425,-31.875,-3.125,1.0,37,3,4
2426,-31.875,-2.0833333333333335,-1.0,37,4,0
2427,-31.875,-2.0833333333333335,-0.5,37,4,1
2428,-31.875,-2.0833333333333335,0.0,37,4,2
2429,-31.875,-2.0833333333333335,0.5,37,4,3
2430,-31.875,-2.0833333333333335,1.0,37,4,4
2431,-31.875,-1.0416666666666672,-1.0,37,5,0
2432,-31.875,-1.0416666666666672,-0.5,37,5,1
2433,-31.875,-1.0416666666666672,0.0,37,5,2
2434,-31.875,-1.0416666666666672,0.5,37,5,3
2435,-31.875,-1.0416666666666672,1.0,37,5,4
2436,-31.875,0.0,-1.0,37,6,0
2437,-31.875,0.0,-0.5,37,6,1
2438,-31.875,0.0,0.0,37,6,2
2439,-31.875,0.0,0.5,37,6,3
2440,-31.875,0.0,1.0,37,6,4
2441,-31.875,1.0416666666666656,-1.0,37,7,0
2442,-31.875,1.0416666666666656,-0.5,37,7,1
2443,-31.875,1.0416666666666656,0.0,37,7,2
2444,-31.875,1.0416666666666656,0.5,37,7,3
2445,-31.875,1.0416666666666656,1.0,37,7,4
2446,-31.875,2.083333333333333,-1.0,37,8,0
2447,-31.875,2.083333333333333,-0.5,37,8,1
2448,-31.875,2.083333333333333,0.0,37,8,2
2449,-31.875,2.083333333333333,0.5,37,8,3
2450,-31.875,2.083333333333333,1.0,37,8,4
2451,-31.875,3.125,-1.0,37,9,0
2452,-31.875,3.125,-0.5,37,9,1
2453,-31.875,3.125,0.0,37,9,2
2454,-31.875,3.125,0.5,37,9,3
2455,-31.875,3.125,1.0,37,9,4
2456,-31.875,4.166666666666666,-1.0,37,10,0
2457,-31.875,4.166666666666666,-0.5,37,10,1
2458,-31.875,4.166666666666666,0.0,37,10,2
2459,-31.875,4.166666666666666,0.5,37,10,3
2460,-31.875,4.166666666666666,1.0,37,10,4
2461,-31.875,5.208333333333333,-1.0,37,11,0
2462,-31.875,5.208333333333333,-0.5,37,11,1
2463,-31.875,5.208333333333333,0.0,37,11,2
2464,-31.875,5.208333333333333,0.5,37,11,3
2465,-31.875,5.208333333333333,1.0,37,11,4
2466,-31.875,6.25,-1.0,37,12,0
2467,-31.875,6.25,-0.5,37,12,1
2468,-31.875,6.25,0.0,37,12,2
2469,-31.875,6.25,0.5,37,12,3
2470,-31.875,6.25,1.0,37,12,4
2471,-30.0,-6.25,-1.0,38,0,0
2472,-30.0,-6.25,-0.5,38,0,1
2473,-30.0,-6.25,0.0,38,0,2
2474,-30.0,-6.25,0.5,38,0,3
2475,-30.0,-6.25,1.0,38,0,4
2476,-30.0,-5.208333333333334,-1.0,38,1,0
2477,-30.0,-5.208333333333334,-0.5,38,1,1
2478,-30.0,-5.208333333333334,0.0,38,1,2
2479,-30.0,-5.208333333333334,0.5,38,1,3
2480,-30.0,-5.208333333333334,1.0,38,1,4
2481,-30.0,-4.166666666666667,-1.0,38,2,0
2482,-30.0,-4.166666666666667,-0.5,38,2,1
2483,-30.0,-4.166666666666667,0.0,38,2,2
2484,-30.0,-4.166666666666667,0.5,38,2,3
2485,-30.0,-4.166666666666667,1.0,38,2,4
2486,-30.0,-3.125,-1.0,38,3,0
2487,-30.0,-3.125,-0.5,38,3,1
2488,-30.0,-3.125,0.0,38,3,2
2489,-30.0,-3.125,0.5,38,3,3
2490,-30.0,-3.125,1.0,38,3,4
2491,-30.0,-2.0833333333333335,-1.0,38,4,0
2492,-30.0,-2.0833333333333335,-0.5,38,4,1
2493,-30.0,-2.0833333333333335,0.0,38,4,2
2494,-30.0,-2.0833333333333335,0.5,38,4,3
2495,-30.0,-2.0833333333333335,1.0,38,4,4
2496,-30.0,-1.0416666666666672,-1.0,38,5,0
2497,-30.0,-1.0416666666666672,-0.5,38,5,1
2498,-30.0,-1.0416666666666672,0.0,38,5,2
2499,-30.0,-1.0416666666666672,0.5,38,5,3
2500,-30.0,-1.0416666666666672,1.0,38,5,4
2501,-30.0,0.0,-1.0,38,6,0
2502,-30.0,0.0,-0.5,38,6,1
2503,-30.0,0.0,0.0,38,6,2
2504,-30.0,0.0,0.5,38,6,3
2505,-30.0,0.0,1.0,38,6,4
2506,-30.0,1.0416666666666656,-1.0,38,7,0
2507,-30.0,1.0416666666666656,-0.5,38,7,1
2508,-30.0,1.0416666666666656,0.0,38,7,2
2509,-30.0,1.0416666666666656,0.5,38,7,3
2510,-30.0,1.0416666666666656,1.0,38,7,4
2511,-30.0,2.083333333333333,-1.0,38,8,0
2512,-30.0,2.083333333333333,-0.5,38,8,1
2513,-30.0,2.083333333333333,0.0,38,8,2
2514,-30.0,2.083333333333333,0.5,38,8,3
2515,-30.0,2.083333333333333,1.0,38,8,4
2516,-30.0,3.125,-1.0,38,9,0
2517,-30.0,3.125,-0.5,38,9,1
2518,-30.0,3.125,0.0,38,9,2
2519,-30.0,3.125,0.5,38,9,3
2520,-30.0,3.125,1.0,38,9,4
2521,-30.0,4.166666666666666,-1.0,38,10,0
2522,-30.0,4.166666666666666,-0.5,38,10,1
2523,-30.0,4.166666666666666,0.0,38,10,2
2524,-30.0,4.166666666666666,0.5,38,10,3
2525,-30.0,4.166666666666666,1.0,38,10,4
2526,-30.0,5.208333333333333,-1.0,38,11,0
2527,-30.0,5.208333333333333,-0.5,38,11,1
2528,-30.0,5.208333333333333,0.0,38,11,2
2529,-30.0,5.208333333333333,0.5,38,11,3
2530,-30.0,5.208333333333333,1.0,38,11,4
2531,-30.0,6.25,-1.0,38,12,0
2532,-30.0,6.25,-0.5,38,12,1
2533,-30.0,6.25,0.0,38,12,2
2534,-30.0,6.25,0.5,38,12,3
2535,-30.0,6.25,1.0,38,12,4
2536,-28.125,-6.25,-1.0,39,0,0
2537,-28.125,-6.25,-0.5,39,0,1
2538,-28.125,-6.25,0.0,39,0,2
2539,-28.125,-6.25,0.5,39,0,3
2540,-28.125,-6.25,1.0,39,0,4
