engineering_strain_fraction,engineering_strain_percent,engineering_stress_MPa,true_strain,true_stress_MPa,plastic_strain
0.02979,2.979,443.9777,0.029354897959333503,457.203795683,0.027177737027509693
0.029910000000000003,2.991,444.1579,0.02947141978303188,457.44266278900005,0.02729312138879855
0.03003,3.003,444.342,0.029587928030976714,457.68559025999997,0.027408472839262427
0.030162,3.0162,444.5274,0.029716071427495706,457.9352354388,0.027535427449215704
0.030282,3.0282,444.7168,0.02983255117665237,458.18371413759996,0.02765072396647332
0.03041,3.041,444.9193,0.029956781289803308,458.44929591300007,0.027773689404503307
0.030537,3.0537,445.1178,0.03008002560434488,458.7103622586,0.027895690545970592
0.030665,3.0665,445.298,0.030204224979432367,458.95306316999995,0.028018734202432366
0.030787,3.0787,445.5097,0.03032258815271259,459.2256071339,0.028135799547313066
0.030917,3.0917,445.707,0.03044869742947811,459.486923319,0.028260664461292394
0.031046999999999998,3.1047,445.8963,0.03057479080469925,459.7400424261,0.028385552507432105
0.03118,3.118,446.0909,0.03070377757500572,460.000014262,0.028513301316615246
0.031305,3.1305,446.2882,0.030824990577915365,460.25925210099996,0.02863327985362489
0.03143,3.143,446.4776,0.03094618889001363,460.510390968,0.02875328226635649
0.031555,3.1555,446.6669,0.031067372514861098,460.7614740295,0.028873270257577764
0.031692,3.1692,446.8655,0.03120017290201915,461.02756142600003,0.02900480356189534
0.031821999999999996,3.1821999999999995,447.0456,0.03132617156272315,461.2714850832,0.02912964068137458
0.031955,3.1954999999999996,447.2442,0.03145506145749776,461.535888411,0.029257271512683477
0.032080000000000004,3.2080000000000006,447.4336,0.0315761834347441,461.7872698880001,0.029377196435277437
0.032207,3.2207,447.6137,0.03169922834096133,462.02999443590005,0.029499085510314188
0.03234,3.234,447.7886,0.03182807016455168,462.270083324,0.02962678405348501
0.032477,3.2477,447.9833,0.031960769575880656,462.5324536341,0.02975823408238494
0.0326,3.26,448.1634,0.03207989346341168,462.77352684,0.029876210002268824
0.03273,3.273,448.3436,0.032205781336218146,463.01788602799996,0.030000934259894335
0.032867,3.2867,448.55,0.03233843063828518,463.29249285000003,0.03013227591042804
0.033005,3.3005,448.7447,0.0324720303968426,463.5555188235,0.030264623164349743
0.03314,3.314,448.938,0.03260270854401244,463.81580532,0.03039406185201244
0.03327,3.327,449.1365,0.032728530622081656,464.07927135499995,0.03051862932991499
0.0334,3.34,449.339,0.03285433687094718,464.3469226,0.030643161049042418
0.033532,3.3531999999999997,449.5153,0.032982062408293794,464.5884470396,0.030769736470009985
0.033675000000000004,3.3675,449.6902,0.03312041333321626,464.83351748499996,0.0309069203928115
0.03381,3.381,449.8756,0.03325100678389848,465.08589403599996,0.03103631205039372
0.033947,3.3947,450.0465,0.03338351751915457,465.32422853549997,0.03116768785946171
0.03408,3.408,450.2083,0.033512142532448275,465.55139886399996,0.03129523110928637
0.03421,3.421,450.3937,0.03363785024284787,465.8016684770001,0.03141974705962406
0.034342000000000004,3.4342000000000006,450.5778,0.03376547575110599,466.0515428076001,0.03154618269011742
0.03449,3.449,450.7579,0.033908551651181465,466.30453997099994,0.03168805384179575
0.034635,3.4635,450.9434,0.034048707514396453,466.56182465899997,0.03182698453982979
0.034772,3.4772,451.1327,0.034181112594885835,466.8194862444,0.03195816266038869
0.034912,3.4912,451.33,0.034316398947984696,467.08683296,0.03209217593388946
0.03504,3.504,451.5101,0.034440073313538246,467.33101390400003,0.032214687533043004
0.035175,3.5174999999999996,451.7048,0.03457049455016474,467.59351633999995,0.0323438587580695
0.035315,3.5315,451.8889,0.03470572823901459,467.84735650349995,0.03247788368423602
0.035452,3.5452,452.0835,0.034838046360947075,468.110764242,0.03260894748360422
0.035587,3.5587,452.2544,0.03496841570714597,468.3487773328,0.03273818343413264
0.035737,3.5736999999999997,452.4293,0.03511325060527124,468.59776589409995,0.03288183267244219
0.035877,3.5877,452.6016,0.0352484109200916,468.8395876032,0.03301584145531446
0.036004999999999995,3.6004999999999994,452.7765,0.035371970080471236,469.07871788250003,0.03313826190007838
0.03615,3.615,452.9435,0.03551192100135956,469.3174075249999,0.03327707620362146
0.036292,3.6292,453.1276,0.03564895740597037,469.57250685919996,0.03341289784949799
0.036432,3.6431999999999998,453.2999,0.03578404533877078,469.8145219568,0.033546833329452685
0.03658,3.6580000000000004,453.48,0.035926832742077135,470.06829840000006,0.033688412273505705
0.036722000000000005,3.6722000000000006,453.6602,0.03606381230436188,470.31950986439995,0.033824195590721876
0.036857,3.6857,453.8535,0.036194021956553316,470.5811784495,0.03395315920203189
0.036997,3.6997,454.0205,0.03632903628274279,470.8178964385,0.034087046299702314
0.03714,3.714,454.2191,0.03646692495666025,471.088797374,0.03422364496916501
0.037285,3.7285,454.4032,0.03660672273217505,471.34562331200004,0.03436221976402267
0.037437,3.7436999999999996,454.5833,0.036753248387440624,471.6015350021,0.03450752679219253
0.037582,3.7581999999999995,454.7543,0.03689300614410311,471.8448761026,0.03464612578170978
0.037727,3.7726999999999995,454.9252,0.037032744371264414,472.08816302040003,0.0347847054997387
0.037867000000000005,3.7867000000000006,455.1015,0.037167645513021735,472.3348285005,0.034918432043971735
0.038005,3.8004999999999995,455.2632,0.037300601687779406,472.565477916,0.0350502898881794
0.038152,3.8152,455.4434,0.037442209475866385,472.8194765968,0.03519068815873876
0.038297,3.8297,455.6064,0.03758187098475554,473.0547583008,0.035329229278561254
0.038445,3.8445,455.7866,0.0377244019301022,473.30931583700004,0.035470548045164106
0.038586999999999996,3.8587,455.9352,0.03786113550013986,473.52837156239997,0.03560623849269986
0.038735,3.8735,456.1193,0.03800362665004384,473.7870810855,0.035747497692493836
0.038875,3.8875,456.2823,0.03813839689105337,474.02027441250004,0.035881157489089086
0.039015,3.9015,456.4572,0.03827314897149251,474.265877658,0.03601474003026394
0.039172,3.9172,456.6334,0.03842424220833662,474.5206435448,0.03616462009621853
0.039321999999999996,3.9321999999999995,456.8136,0.03856857748210735,474.7764243792,0.03630773736601592
0.039472,3.9472,456.9714,0.038712891926213244,475.0089751008,0.036450944425733246
0.03962,3.962,457.1292,0.03885526176867331,475.24065890400004,0.03659221101198759
0.039767000000000004,3.9767000000000006,457.287,0.03899664959137768,475.47193212900004,0.03673249753362053
0.039907,3.9907,457.4264,0.0391312860778765,475.6809153448,0.03686613886194888
0.040045000000000004,4.0045,457.5842,0.03926398144796437,475.9081592890001,0.03699775211801675
0.040195,4.0195,457.742,0.039408195577353256,476.14093969000004,0.03714085776930564
0.040342,4.0342,457.8853,0.039549505249081865,476.3573087726,0.037281137112069485
0.040497,4.0497,458.0431,0.03969848361817883,476.5924714207,0.037428995659032634
0.040645,4.0645,458.2102,0.039840713221203986,476.83415357900003,0.03757007439463732
0.040782,4.0782,458.3719,0.03997235367767721,477.06522282580005,0.037700614521363876
0.040922,4.0922,458.5297,0.04010685887170198,477.29365238339994,0.03783403195559055
0.04107,4.107,458.7151,0.04024903040766301,477.554529157,0.03797496122120111
0.041217,4.1217,458.8729,0.04039022131962106,477.7862643193,0.0381150486323863
0.04137,4.137,459.0347,0.04053715395703334,478.02496553899994,0.03826084459732382
0.041525,4.1525,459.1793,0.04068598527141656,478.2467204325,0.0384086199360237
0.04167,4.167,459.3319,0.04082519451513514,478.4722602730001,0.0385467551805018
0.04181,4.181,459.4713,0.04095958505424347,478.6817950529999,0.03868014793494347
0.041957,4.1957,459.6199,0.04110067568505186,478.9041721443,0.03882017962722186
0.042095,4.2095,459.7737,0.04123311000070396,479.12787390150004,0.038951548696411105
0.04224,4.224,459.9184,0.04137224310573162,479.34535321600003,0.03908964618565543
0.0424,4.24,460.0617,0.04152574682849831,479.56831608,0.039242088180498305
0.042539999999999994,4.254,460.2195,0.04166004325929287,479.79723753,0.03937529450915002
0.042685,4.2685,460.3865,0.04179911698057832,480.03809775250005,0.039513221276994984
0.042835,4.2835,460.5259,0.04194296599689909,480.25252692649997,0.039656049202011
0.04298199999999999,4.2982,460.7021,0.04208391795984059,480.5039976622,0.03979580368525868
0.043129999999999995,4.313,460.8547,0.04222580871186954,480.7313632109999,0.03993661174419811
0.043277,4.3277,461.0033,0.042366720816021074,480.9541398141,0.040076463007382504
0.043422,4.3422,461.1387,0.04250569629857354,481.1622646314,0.0402144474193764
0.04356499999999999,4.3565,461.2781,0.042642735964104554,481.3736804265,0.040350480343025984
0.043722000000000004,4.3722,461.4043,0.04279317047578991,481.5778188046,0.04049994276719658
0.04386999999999999,4.387,461.5437,0.0429349606342576,481.791622119,0.04064071481464331
0.044012,4.4012,461.6936,0.043070983647262126,482.01365872319997,0.04077568051048498
0.044155,4.4155,461.8238,0.043207945873198594,482.21562988899996,0.04091168096896526
0.044292,4.4292,461.9632,0.04333914384010559,482.4244740544,0.04104188443984655
0.044445,4.4445,462.1171,0.043485643854490975,482.6558945095,0.04118728245206479
0.044595,4.4595,462.2696,0.04362925048744946,482.884512812,0.04132980042643993
0.044742,4.4742,462.4051,0.04376996498227968,483.0940289842,0.04146951722521206
0.044892,4.4892,462.5537,0.04391353079357261,483.31866070039996,0.041612013361665944
0.045037,4.5037,462.7115,0.044052291488536566,483.5506378255,0.04174966940365323
0.045175,4.5175,462.8469,0.04418433551105726,483.7560087075,0.04188073546959297
0.04532,4.532,462.9902,0.0443230586366639,483.972915864,0.042018425703978186
0.045475,4.5475,463.1165,0.04447132759682877,484.17672283749994,0.04216572415474544
0.04563,4.563,463.2559,0.044619574576568066,484.39426671700005,0.04231293521124902
0.04577200000000001,4.5772,463.3782,0.04475536865175612,484.58794697039997,0.04244780699951612
0.045922,4.5922,463.5136,0.04489879307259121,484.7990715392,0.04259022606526169
0.04607,4.607,463.6346,0.04504028500969892,484.994246022,0.04273078860007035
0.046212,4.6212,463.7793,0.04517602197079501,485.21146901159995,0.04286549116597787
0.046357,4.6357,463.9055,0.04531460760427431,485.4107672635,0.04300312776016241
0.04650699999999999,4.6507,464.0488,0.04545795184475705,485.63031754160005,0.04314542652313039
0.046652,4.6652,464.1843,0.04559649841501946,485.8394259636,0.04328297733900232
0.046797000000000005,4.6797,464.3329,0.045735025792788764,486.0622867213,0.043420443475068286
0.046950000000000006,4.695,464.4683,0.045881175256188435,486.275086685,0.043565579605307485
0.047095000000000005,4.7095,464.6038,0.046019663206764226,486.48431596100005,0.04370307122599756
0.047240000000000004,4.724,464.7471,0.04615813198108322,486.70175300399995,0.04384050458582608
0.047392000000000004,4.7392,464.8733,0.046303264873416385,486.90457543360003,0.043984671657065905
0.047542,4.7542,464.9956,0.046446467475747856,487.1024208152,0.04412693213853262
0.047692,4.7692,465.1166,0.0465896495740302,487.29894088720005,0.044269178426948295
0.047837,4.7837,465.2613,0.04672803945098387,487.5180048081,0.044406525142373865
0.047975000000000004,4.7975,465.3783,0.046859730652484236,487.70482394250007,0.04453732672894852
0.048112,4.8112,465.5138,0.046990450417641966,487.9105999456,0.0446670666083772
0.04827,4.827,465.6439,0.04714118630480295,488.120531053,0.044816802823598186
0.04842,4.842,465.761,0.047284268973443434,488.31314762,0.044958968270491055
0.048567,4.8567,465.8964,0.04742447012894968,488.5235904588,0.04509816731724111
0.048725,4.8725,466.0227,0.04757514061288697,488.72965605749994,0.04524785653642269
0.048867,4.8867,466.1529,0.04771053395936896,488.9323937643,0.04538228446525325
0.049015,4.9015,466.2752,0.04785162864462345,489.129678928,0.04552243969734726
0.049165,4.9165,466.4106,0.04799460970464265,489.34167714899996,0.045664411242028365
0.04931,4.931,466.5316,0.04813280529928234,489.536273196,0.0458016801888252
0.04946,4.946,466.6486,0.04827574616488972,489.729039756,0.04594370311843258
0.049611999999999996,4.9612,466.7657,0.0484205720691614,489.9228799084,0.0460876059743595
0.049755,4.9755,466.8972,0.04855680360964114,490.127670186,0.04622286232304114
0.049901999999999995,4.9902,467.0273,0.04869682648027208,490.3328963246,0.04636190792634541
0.050052000000000006,5.0052,467.1312,0.04883968675269245,490.51205082239994,0.04650391508210959
0.050197000000000006,5.0197,467.2614,0.048977765618798685,490.7165204958,0.0466410202831044
0.050345,5.0345,467.3837,0.04911868163023279,490.9141323765,0.046780995285582785
0.05049699999999999,5.0497,467.4955,0.0492633855158798,491.1026202635,0.04692480160986313
0.05064,5.064,467.6217,0.04939950229476742,491.30206288799997,0.04705996866196742
0.050785,5.0785,467.7572,0.04953750388914277,491.51224940200007,0.047196969368180866
0.050937,5.0937,467.8834,0.04968214718665311,491.7159767458,0.04734064253548264
0.051087,5.1087,468.0005,0.04982486677525401,491.90924154350006,0.04748244181552306
0.051245000000000006,5.1245,468.1359,0.049975176051141434,492.12552419549996,0.04763172117402001
0.051394999999999996,5.1395,468.2398,0.050117853827892994,492.30498452100005,0.04777354437779299
0.051535000000000004,5.1535,468.3437,0.05025100138887395,492.47979257950004,0.04790585951944776
0.051677,5.1677,468.4515,0.05038603295032925,492.6596681655,0.04804003453049353
0.051827,5.1827,468.5725,0.05052865212315159,492.8572069575,0.04818171304240159
0.051982,5.1982,468.6724,0.05067600390297615,493.03492869679997,0.04832821852822948
0.052132,5.2132,468.7934,0.05081858172932406,493.23253752880004,0.0484698553601393
0.052282,5.2282,468.9157,0.050961139230133345,493.4315506274,0.04861146517952668
0.052425,5.2425,469.0235,0.05109702512799945,493.6120569875,0.04874649152329707
0.05257,5.257,469.1406,0.0512347926763588,493.803321342,0.048883348289015936
0.052717,5.2717,469.2537,0.051374441095067405,493.99134730289995,0.04902210134600598
0.05287,5.287,469.3799,0.0515197687402982,494.19601531300003,0.049166454381664865
0.05302,5.302,469.4917,0.0516622263237937,494.384149934,0.04930801608601275
0.053167,5.3167,469.614,0.05180181506898935,494.58196753799996,0.04944666284261792
0.053307,5.3307,469.731,0.05193473861820584,494.770950417,0.049578686473362985
0.053441999999999996,5.3442,469.8428,0.05206289816657613,494.9521389176,0.049705983219349464
0.053586999999999996,5.3587,469.9467,0.05220053272236905,495.12973381290004,0.049842772085164765
0.05375,5.375,470.0506,0.05235523033392816,495.31581974999995,0.049996583573213876
0.05391,5.391,470.1637,0.05250705747901546,495.51022506699996,0.050147484978696415
0.054071999999999995,5.4072,470.2531,0.05266075898151304,495.68062562319994,0.05030037504997399
0.054217,5.4217,470.3662,0.052798311281248636,495.8680442654,0.05043703487998483
0.054345,5.4345,470.4701,0.05291972103837907,496.0377975845,0.05055763628797669
0.05449,5.449,470.5871,0.05305723772434881,496.229391079,0.05069424062397262
0.05465,5.465,470.691,0.053208958331142975,496.41426315,0.050845080887571545
0.05481,5.481,470.8212,0.05336065592228652,496.62690997199996,0.05099576587480081
0.054972,5.4972,470.9251,0.05351422629147005,496.81279459719997,0.05114845107910243
0.055111999999999994,5.5112,471.0421,0.053646922430775804,497.0021722152,0.05128024542022723
0.055244999999999995,5.5245,471.1591,0.05377296745555227,497.1882844795,0.051405404196126075
0.0554,5.54,471.2538,0.05391984198943043,497.36126052,0.051551455034573285
0.055555,5.5555,471.3485,0.054066694954347794,497.5342659175,0.05169748416426446
0.055702,5.5702,471.4471,0.05420594848931539,497.70764636419995,0.051835912078057295
0.05586,5.586,471.555,0.05435560073755141,497.89606230000004,0.05198466710755141
0.056005,5.6005,471.6365,0.05449292012134522,498.05050218250005,0.05212125106333331
0.056144999999999994,5.6145,471.7443,0.05462548646389193,498.2303837235,0.052252960827113365
0.056297,5.6297,471.8443,0.054769395740702685,498.4077185571,0.052396025652335546
0.056444999999999995,5.6445,471.9613,0.05490949803453893,498.6011555785,0.05253520681749845
0.056585,5.6585,472.0652,0.055042009168034305,498.77700934200004,0.052666880552120016
0.056745000000000004,5.6745,472.1822,0.055193428965515726,498.976178939,0.052817351922949056
0.056900000000000006,5.69,472.3085,0.055340095033164595,499.18285364999997,0.052963033825307454
0.057050000000000003,5.705,472.411,0.05548200945900413,499.36204755,0.053104094946861274
0.057202,5.7202,472.5202,0.05562579553584065,499.54930048039995,0.05324698934307684
0.05734,5.734,472.6004,0.055756320254853955,499.69930693599997,0.05337679974563491
0.057485,5.7485,472.6951,0.05589344744053335,499.86797782350004,0.05351312373661192
0.057642,5.7642,472.7766,0.056041901883494304,500.02838877719995,0.05366081431788859
0.05779,5.779,472.8805,0.056181826022149176,500.208264095,0.05379988190741108
0.057937,5.7937,472.9699,0.0563207853493559,500.37235709629994,0.05393805983937352
0.05809,5.809,473.0646,0.0564653959807577,500.544922614,0.05408184873021484
0.058237,5.8237,473.1685,0.056604315911596745,500.72441393450003,0.05421991394048008
0.058385,5.8385,473.2671,0.05674416138257947,500.8987996335,0.054358929003372324
0.058542,5.8542,473.371,0.056892489596342015,501.083085082,0.05450637966738011
0.058686999999999996,5.8687,473.4657,0.05702946108145458,501.2519815359,0.054642546883664586
0.058827,5.8827,473.5788,0.05716169161235449,501.4380200676,0.05477389151679449
0.058982,5.8982,473.6682,0.057308069307677116,501.60609777240006,0.05491946884209426
0.059137,5.9137,473.7813,0.05745442557970591,501.7993047381,0.055064905080953054
0.059295,5.9295,473.8668,0.05760359251099562,501.96473190600005,0.05521328426382419
0.059447,5.9447,473.9522,0.057747073878959033,502.1272364334,0.055355991800704746
0.05959,5.959,474.0377,0.05788204084765007,502.285606543,0.05549020462601674
0.059737,5.9737,474.1324,0.05802076413125448,502.4556471788,0.05562811819230781
0.059886999999999996,5.9887,474.2179,0.058162298667804736,502.6173873773,0.05576888253743664
0.060031999999999995,6.0032,474.3086,0.058299096347552044,502.7822938752,0.05590489494814633
0.06019,6.019,474.4164,0.05844813734447829,502.971523116,0.056053034853449715
0.060335,6.0335,474.5203,0.05858489593041903,503.1504823005,0.0561889412527976
0.060485,6.0485,474.6282,0.05872635065099892,503.33608667699997,0.056329512143013204
0.06064,6.064,474.7044,0.058872499510944365,503.490474816,0.05647492582134436
0.06078700000000001,6.0787,474.8123,0.059011085472408305,503.6747152801,0.05661263444726497
0.060934999999999996,6.0935,474.899,0.059150594795722135,503.836970565,0.05675137112636499
0.06109,6.109,474.9793,0.05929668167054751,503.99578543700005,0.05689670173989513
0.061239999999999996,6.124,475.0647,0.05943803574861243,504.157662228,0.05703728497609814
0.061387,6.1387,475.1555,0.05957654336227702,504.32387067850004,0.05717500112095083
0.061542000000000006,6.1542,475.2317,0.05972256802940007,504.4784092814,0.057320289889964834
0.061689999999999995,6.169,475.3133,0.05986197813648181,504.635377477,0.05745895252944847
0.061841999999999994,6.1842,475.4119,0.060005135856977275,504.81232271979997,0.057601267653549657
0.061997,6.1997,475.4974,0.060151097957000105,504.97681230780006,0.057746446469820106
0.062142,6.2142,475.5881,0.060287623862531926,505.14209571019995,0.05788218531153098
0.06229,6.229,475.6775,0.06042695522285735,505.307451475,0.058020729263452586
0.062442000000000004,6.2442,475.7722,0.060570032091148786,505.48036771240004,0.05816298272108974
0.06259,6.259,475.8577,0.06070932411144712,505.641633443,0.05830150680933759
0.062742,6.2742,475.9392,0.06085236058787447,505.8005772864001,0.058443786410320185
0.062895,6.2895,476.0471,0.06099631743494123,505.98808235449997,0.05858685037611028
0.063042,6.3042,476.1417,0.061134609397717435,506.1586250514,0.058724330230806004
0.063192,6.3191999999999995,476.2364,0.06127570393411262,506.33073058879995,0.058864605217023094
0.063342,6.334199999999999,476.3219,0.06141677856564804,506.49308178980004,0.05900490674760137
0.063495,6.3495,476.4074,0.06156065418965113,506.656887863,0.05914800234268446
0.063647,6.364699999999999,476.4705,0.06170356895534022,506.7964179135,0.059290252679561645
0.063795,6.3795,476.552,0.06184270318343082,506.95363484000006,0.059428638255621294
0.063945,6.3945,476.6336,0.06198369785406585,507.111935552,0.05956887911334204
0.064092,6.409199999999999,476.7098,0.06212185334688276,507.26308450159996,0.0597063148492561
0.064247,6.4247,476.7953,0.062267506835611795,507.42796763909996,0.05985118318018751
0.064402,6.4402,476.8808,0.062413139112491585,507.59287728160007,0.059996030173055395
0.064555,6.4555,476.9715,0.06255687146618723,507.7623951825,0.060138955298651514
0.0647,6.47,477.057,0.06269306933842342,507.9225879,0.06027439034842342
0.064847,6.4847,477.1425,0.06283112686918793,508.08375969750006,0.06041168039443793
0.065005,6.5005,477.2279,0.06297949398604848,508.2500996395,0.06055925541633657
0.06515699999999999,6.515699999999999,477.3174,0.06312220613682196,508.41796983179995,0.06070116818524196
0.065307,6.5307,477.3897,0.06326302053241642,508.5665891379,0.060841274869854994
0.06546199999999999,6.546199999999999,477.462,0.06340850791305072,508.7176174439999,0.060986043068079296
0.06561,6.561,477.5383,0.06354740514433896,508.869587863,0.06112421663070562
0.06575700000000001,6.575700000000001,477.6067,0.06368534478611168,509.0126837719,0.06126147486338835
0.065912,6.5912,477.6961,0.06383077074133564,509.1820053432,0.06140609452541564
0.06605699999999999,6.605699999999999,477.7684,0.06396679523345872,509.3283471988,0.06154142215155967
0.066207,6.6207,477.8539,0.06410749075732204,509.49117315729995,0.06168134231371585
0.06636,6.636,477.9354,0.06425097980152324,509.651193144,0.06182406935798038
0.066507,6.6507,478.0301,0.06438882243327923,509.82244786070004,0.06196109649108542
0.06666,6.6659999999999995,478.1024,0.06453227111803984,509.97270598399996,0.06210382966097318
0.06682,6.682,478.1971,0.06468226080652997,510.150230222,0.06225297399594902
0.06697199999999999,6.697199999999999,478.2734,0.06482473017585659,510.3043261448,0.062394709575167066
0.06712,6.712,478.3628,0.06496343085065157,510.470511136,0.06253261889286109
0.067272,6.7272,478.4443,0.06510586017034256,510.6302049496,0.06267428776582065
0.06742200000000001,6.742200000000001,478.5035,0.06524639553536152,510.765162977,0.06281418047356628
0.06757200000000001,6.757200000000001,478.5745,0.06538691115296681,510.912736114,0.06295399336194776
0.067725,6.772499999999999,478.6429,0.0655302167448932,511.0589904025,0.0630966025048813
0.067877,6.787700000000001,478.706,0.0656725653662718,511.199127162,0.06323828380835753
0.068037,6.8037,478.7691,0.06582238413266339,511.34311325669995,0.06338741692667911
0.068187,6.8187,478.8454,0.06596281884386083,511.4964312898,0.06352712155200464
0.06833499999999999,6.833499999999999,478.9125,0.06610136176570927,511.63898568750005,0.06366498564338784
0.068482,6.8482,478.998,0.06623894958931036,511.800741036,0.06380180320342464
0.068632,6.8632,479.0847,0.06637932581654607,511.9652411304,0.0639413960968775
0.068782,6.8782,479.165,0.06651968234106238,512.12292703,0.06408100173615762
0.06894499999999999,6.894499999999999,479.2596,0.06667218076608661,512.3021531219999,0.06423264670360089
0.069092,6.9092,479.332,0.06680969007975297,512.450006544,0.06436945195335297
0.069247,6.9247000000000005,479.4214,0.0669546624160116,512.6198936858,0.06451361530322207
0.069405,6.940499999999999,479.4845,0.06710241904054653,512.7631217225,0.064660689889487
0.06955700000000001,6.955700000000001,479.5529,0.06724454405282433,512.9091610653,0.0648021194763229
0.069707,6.970700000000001,479.6108,0.06738477919934746,513.0430300355999,0.06494171715155889
0.069855,6.9855,479.6923,0.06752312527226897,513.2012056165,0.0650793100074285
0.07000200000000001,7.000200000000001,479.7462,0.06766051763094644,513.3293934924001,0.0652160919476493
0.07014999999999999,7.014999999999999,479.8093,0.06779882556443519,513.467922395,0.06535374021969709
0.070312,7.0312,479.8909,0.06795019475511396,513.6329889607999,0.06550432337911015
0.070462,7.0462,479.9632,0.06809033098644475,513.7823669984,0.06564374828645236
0.070617,7.0617,480.0342,0.06823511779745993,513.9327751014,0.06578781886840564
0.070772,7.0772,480.1118,0.06837988364828917,514.0902723096001,0.06593183473252917
0.070922,7.0922,480.1973,0.06851995968178907,514.2538529105999,0.06607113181078622
0.071072,7.1072,480.2551,0.06866001609674187,514.3877904672,0.06621055042785044
0.07123,7.123,480.3366,0.06880752097727363,514.5509760179999,0.06635727823433078
0.071382,7.1382,480.3998,0.06894940387558185,514.6916985236,0.06649849102546947
0.071532,7.1532,480.4537,0.06908940016124239,514.8215140684,0.06663786914186906
0.07168999999999999,7.168999999999999,480.5129,0.06923684172379282,514.9608698010001,0.06678464710569282
0.07184,7.184,480.576,0.06937679777782038,515.10057984,0.06692393787382038
0.07199,7.199,480.6523,0.06951673424689188,515.254459077,0.06706314158462046
0.072142,7.2142,480.7101,0.06965851656277042,515.3894880342,0.06720428090546471
0.072292,7.2292,480.7877,0.06979841361741945,515.5448044084,0.06734343835833183
